22:42 草
22:46 セル引っこ抜くのだるいんじゃー
22:50 こんはる
23:00 チャーライマジでストレスマッハ武器
23:04 トリプルテイクと同じぐらいは落ちるようにしよう
23:11 こんはるー
23:20 先ぶレーザーを２か１ダメにしてくれ
23:27 やると楽しいけどやられると鬱陶しいよねx
23:30 アーマー割れるスピードがえげつない
23:32 反動もないのずるだよなぁ笑
23:35 集団ストーカーに追われています！
23:39 砂が強い環境だとひたすらにヘイトしか集めないというね・・・
23:45 敵とやり合ってる時に遠くからペちってくるのがまじくそ
23:45 チャーライはそもそも支援物資武器枠かと思ってたわ
23:54 こんはるー
24:02 ただ詰める判断出来ない人多いからうざいだけで致命傷になりにくいのが救い
24:24 こんはるー！
24:33 他のゲームでもチャージ系SRが強い時代はインフレの始まりでした・・・
24:35 チャーライのおかげで漁夫しやすくなったよね
24:47 回復がどんどん削れてく
24:52 お手軽アーマー破壊くん
25:09 あいつら電車にひかれないかな
25:09 こんはる、今期ﾁｬｰﾗｲのせいでセル不足になる
25:12 こんにち ハボックもフラトラも上手くなるにはひたすらリコイル練習？
25:35 こんはるー今日は早いですね
25:46 今シーズンはセル集め大事だよね
25:55 新品の青ベスだって欲しいレベルや
25:56 オクタンもないかと思ったらまいてるし
25:56 ドケチバンガ
26:17 金L－STARは悲しい
26:35 宝部屋空くの明後日とかだっけ？
26:44 エルスターとチャーライ入れ替えても問題なさそう
26:45 PS4だとLスターも強いから・・・
26:50 ﾁｬｰﾗｲウザすぎて片方SRか翼男持って弾枠減らしてセル持ってますわ
26:56 こんはるー
27:16 草
27:20 草
27:22 スピファもあたる
27:25 ナイスゥ
27:26 味方もつよい
27:29 フィニッシュが活かされとる
27:41 相対的にフィニッシャーが大事になるとは
27:42 あ～うまいんじゃァ～
27:56 はい切断
28:01 2
28:03 ふたりともすぐ切るじゃん
28:16 またソロモード
28:16 民度が…
28:22 ないすぅ！
28:23 まぁ蘇生ポイントないし
28:24 ナイスゥ！
28:24 ナイスゥ
28:25 ないすぅ！
28:25 野良ソロになりがち
28:26 つよい
28:26 ナイスゥ
28:26 うめぇ！
28:26 ナイスゥ！
28:26 すげぇ
28:28 さすはる
28:31 つんよい
28:34 もう民度はかなぐり捨ててる定期
28:37 まあこの段階じゃ蘇生は無理だし
28:40 ナイスゥ
28:53 つよすぎぃ
29:54 流石にフルパはいなさそう
29:58 理想は漁夫
30:14 争え...
30:23 上下と外だと外側が一番つらいねぇ
30:58 回復勝負になるか
31:05 GG
31:09 つらい
31:25 殴りは草ですわ
31:26 草
31:26 gg
31:26 ああああ
31:28 おっしい
31:29 おしい
31:29 ｇｇ
31:30 gg
31:30 gg
31:30 おしい
31:31 んー、おしい
31:35 gg フルアーマーで草
31:35 ワンチャンあったな・・・
31:36 gg
31:36 ｇｇ
31:36 倒しちゃいけない方だった
31:37 おしー
31:37 おしいいい
31:45 金バックなら勝ってたな
31:46 gg
31:49 蘇生通ったのが神すぎたけど惜しかった
31:49 金バックなら
31:57 おしすぎた
32:01 金アーマーなら巻けた
32:10 今日も元気に2800Dmgオーバーである
32:24 殴りも草
32:33 それはサモナーズリフトマップでないと（）
32:38 こんはるー
32:49 こんはるー
32:51 金バッグあったらワンチャンあったね
33:46 金バッグ金ヘル金盾なら勝てって言われてた
33:47 自己蘇生してたときの敵の焦り方おもしろかった
33:50 金バッグ持って金盾蘇生するとアーマー回復するのね、しらんかった
33:59 こうゆう状況になったら金バックマジで可能性感じさせるね
34:04 同じバッジ付けるのまだできるんだ
34:07 追突事故で草
34:09 ふぇ！？
34:28 ナイスゥ
34:56 ないす
35:08 ナイスゥ
35:18 後ろから殴られなければ生き残るハル君
35:32 こんにちわ～
35:35 きんたまけいさつもﾆｯｺﾘ
36:53 金玉のおかげで金アイテム持ち多くなった気がする
36:54 これはチームなら使えるテクでは
37:09 アンビル金枠の器じゃないよな～
37:51 ゲーミングマウスあるある
38:21 DPI変更するの使う場面ってあるのかなっていつも思う
38:49 タボチャは使う武器どっちも純強化だもんなぁ
38:52 あつそうあつそう
39:03 焼きナスアーマー
39:51 gg
39:51 gg
39:51 それは無理ぃぃ
39:54 gg
39:59 gg
40:00 ハマポッポつえー
40:01 つらい
40:27 ふむふむ
40:30 アーマー削れた瞬間ダウンするから恐ろしい
41:05 こんはるー
41:23 今味方が理解できない行動してる
43:19 金玉！！
43:22 99
43:27 おじさんのきんたま
43:32 うまうま
43:39 初見です。
43:41 きゃんたまおいしい
43:54 渋谷ハル「金玉おいしい！」
43:57 みかたちゅええ
44:12 きんたま結構飛んでるしね
44:22 こんはるー！
44:26 チータマを喜んでカチ割る渋ハル
44:28 6桁の数字をスラっと読むの草生える
45:21 きんたまにも青入ってたね
45:26 初コメです
46:11 こんはる
46:14 結局途中抜けペナルティ実装されたの？
46:16 可愛い
46:17 草
46:19 こんはるーです
46:23 草
46:24 草
46:29 屈伸コミュニケーション
46:51 エントリー料倍と
47:09 この前ランクでダウン即抜けいたわ
47:26 シューティング系ゲーム程毎日の練習が大事なことはないと思う
47:28 街物資多いな
48:19 初動は完全にガチャだから全武器使えるに越したことは無い(なおモザビ)
48:32 使える武器が多ければ多いほど有利、LoLのチャンププールに近い何かがある
48:40 こんはるーチームにクリプトいるとやっぱ違う？
48:49 モザビも使えるに越したことはないんだよなぁ…使いたくないけど
48:55 👏👏👏
49:11 火力の塊
49:21 今きた こんはるー
49:34 長距離やれるの強いよなハボック
49:42 まあモザビも今シーズンは明確にパンチよりは強くなったと思うから無いよりマシだとは思う
49:51 タボチャのレアリティ紫にして欲しい
50:06 草
50:11 草
50:13 草
50:15 出荷よ～
50:20 草
50:24 シールド回復ができるから（震え
50:27 こんはるー
50:31 レイスの出荷くるおしいほどすき
50:39 あっ
50:41 えー
50:42 あ
50:42 😱
50:43 あっ
50:44 あ･･･
50:45 wtf
50:45 うっわー
50:46 ここでぇ、、、
50:47 あ
50:49 これだけは改善早く欲しいな
50:50 あらら・・
50:51 初期の頃おもいだすわ
50:51 あ…
50:53 これはEAの敗北
50:53 あ
50:55 あら
50:57 生き返れ生き返れ・・・
50:59 RIP
51:01 CS勢だけどマッチ中はハル君ほどは落ちないかも
51:02 キルも取れてたのにもったいない
51:05 ハルくん楽しかったです
51:08 エラーメッセージとか表示されずに落ちるのかな？
51:14 CSはあんま落ちないよねぇ
51:18 これランクでもなります？
51:21 アプデの度に先祖返りする気か
51:27 コマンドラインでmaxthreadsうんぬん言ってるよね
51:28 私も落ちることないんですよね・・PC版だけど
51:45 こんはるー！
51:47 確かに初期もそうだったな・・・Apexさせてくれーってハル君が叫んでた頃を思い出す
51:49 初期の頃はあんま知らないのですけど、こんなに落ちたんですか･･･?
51:58 9700が落ちるんだっけか
52:01 CPUの相性だっけ
52:05 私もちょくちょく落ちますね
52:07 普段やる鯖とか関係ない？
52:09 こんはるー確実に増えてはいる気する
52:14 さっきのオクタンです。ありがとうございました！
52:26 コア数の多いCPUと相性が悪い…？
52:36 環境整えてる人の方が落ちてるイメージあるのよなぁ
52:54 初期はこれに合わせてチーターがひどかったからなぁ
53:14 へぇ
53:18 学校おわったー、こんはるー
53:23 そうだっけか…
53:36 人気やべーぞってなって1ヶ月くらいで一気に増えたよね
53:49 ぱぶじー楽しかったですまる
53:59 あれ９０ダメなんだよね
54:36 ..........
56:31 バンガの「私のよ」がきけるのか？
56:45 曜日感覚が・・・
57:13 金曜にカレー食べるみたいなことするべきでは
57:27 おなじバッチをつける方法教えてください
57:30 海の上だからね
57:32 こんはるー
57:33 潜水艦とかでのカレーにはそういう意味あるで
57:35 海で曜日感覚無くなるから
57:39 海の上で曜日感覚忘れないためね
57:39 あるで
57:48 長期に海洋で活動する職業はだいたいそんな
57:52 定期メンテがあるゲームをやろう
57:55 教えてくれてありがとうございます
58:22 つっよ
58:24 見え見えだぜ！
58:25 ないすぅ！
58:26 つっよ
58:28 ないすぅ
58:30 ないすぅ
58:32 ﾏｽﾞﾌﾗ無いのが最強
58:32 はえーすっごい
58:33 つっよ
58:35 迫真ディヴォーション部再開あるなー
58:37 こんにちは！
58:52 タボチャなくてもこれだからディヴォはやめられない
59:18 逆に金バレがないと、暴れ馬と化しますからね、、、
59:54 金バレルそんな効果あったのか
1:00:03 Lスター君にも付けさせてクレメンス～
1:00:06 教えていただき感謝します
1:00:06 こんはる、弾にエネルギーぶち込んでるんでしょ
1:00:07 ストックはADSする時の速さでしたっけ？
1:00:10 ほしいときに限ってないのがタボチャ
1:00:24 リコイル？
1:00:26 ハルくんが落ちた試合ですが、2位でした！楽しい試合でした！
1:00:27 サプレッサーは音だしなぁ
1:00:31 フラッシュハイダー？
1:01:14 久々の部活感謝
1:01:17 視界確保は考えたことなかった
1:01:46 gg
1:01:47 gg
1:01:48 GG
1:01:49 ｇｇ
1:01:49 gg
1:01:51 gg
1:01:52 金武器のパーツ外せるようになんねーかなー
1:01:54 😿
1:01:55 gg
1:01:56 ストックは武器切り替え速度、覗き込み、AIM時の揺れを抑制すね
1:01:57 gg
1:02:01 先手アークスター
1:02:01 gg
1:02:06 gg
1:02:16 gg
1:02:16 グレかテルミット
1:03:12 プレデターが上手い人だったらって発言こわひ
1:04:13 効率的に漁りつつ動くルートとかも覚えるまで円に追われやすいですよね
1:04:34 こんばんはニャ～(*´ω｀*)❤
1:04:35 ブラハ君つよつよ
1:04:37 今のｼｰｽﾞﾝ結構リング際かなり多い
1:04:46 かなり敵多い
1:05:20 P2020アキンボできたらアツい
1:05:27 マップが広くなったせいか気づくとアンチに追われてキワキワに・・・
1:05:35 ないすー
1:05:35 せめてもう1人とは同時に行けないと辛い
1:05:44 一回目はいいとして2回目の範囲迫ってるのに漁り続ける人とか結構･･･
1:06:06 こんはるー
1:06:07 パスファインダー
1:06:12 カーゴにハマポ乗る？
1:06:34 このマップ山と山の間や洞窟だったりで狭い通路通らないと円入れない状況多いから、リング意識かなり必要すよね
1:06:36 ハルさん声
1:06:51 ハルさん声かわいい💛
1:07:15 こんはる
1:07:39 中距離で割って地獄の底まで追いかける構成
1:07:51 細い道多いもんね
1:08:08 渓谷かトンネル通らないといけない所増えましたよね
1:08:19 こんはる～
1:08:23 渋谷ハル焼き
1:08:26 すぐ挟まれる
1:08:42 こんはる
1:08:54 溶岩地帯はもうちょい上がりやすくしてクレメンス
1:09:01 ないすぅ
1:09:07 そこの下全部マグマだと思ってた
1:09:26 地形ダメとかいうｋｓ要素
1:09:28 こんはるー
1:09:53 分かみ深い
1:10:05 ガラス割れてもろて
1:10:09 真ん中の動けばおしゃれだった
1:10:19 そういえば泳ぐ要素ないよね
1:10:20 しかもジップ乗るのも一旦飛ばないとアカンのも×
1:10:28 回転ドア
1:10:50 泳いでる間撃てないことが大抵だしなぁ
1:11:00 列車庫だか燃料庫はパスに上の方とられてきついのが何回もある
1:11:05 最近マップが洪水で沈んだCoDくんの話はやめろぉ！
1:11:09 BFとCODにありましたね泳ぎ...
1:11:10 この家の下も引っ掛かりやすくて嫌いではある
1:11:26 謎高層ビル
1:11:29 ないすー
1:11:31 BFは雰囲気ゲーだし泳ぐのはありだと思う
1:11:34 ひょあーつよい
1:11:39 ないすぅ！
1:11:43 鮮やかだった
1:11:55 スピファのうーんこの感がすごい
1:11:59 ナイスゥ
1:12:33 スピファは初動だと強い
1:12:39 ないすぅ！
1:13:04 もしチーム戦の場合金カバンだとハル君持つといいのか他が持つ方がいいのか
1:13:14 背中で語る
1:13:56 ないすぅ！
1:13:57 ないすぅ
1:14:02 ハマポつえぇ
1:14:17 p2020つっよいんですね
1:14:31 ハマポは現役やな
1:14:34 Twitterで話題になった舞
1:15:08 ただの紫バック扱いでいいと思うよ
1:15:27 ライフラと相性いいね
1:15:30 レイスとか逃げれるしポータルで蘇生役持てそう
1:15:42 金ヘルジブは？
1:15:47 クリプトは金ヘル投げろ
1:15:55 無理やり起こしても半分くらい体力あるからマジで強い
1:15:58 こんちわぁ！
1:16:10 金バックﾗｲﾌﾗは無理やり起こして即戦力は神
1:16:12 nihon
1:16:52 金メットは今んとこジブが良さげかなぁと思ってる
1:16:55 金アーマーでジブシールドの中だとどれくらい回復早くなるんだろ･･･
1:16:55 おいしい
1:17:21 ジブシールドをジブドールに空目して地獄を見た
1:17:23 ジブシールド内は金ｱｰﾏｰ優先で重複しないはず
1:17:45 ｇｇ
1:17:45 ggwp
1:17:46 gg
1:17:46 ﾅｲｽｩ!ｇｇ
1:17:48 gg
1:17:48 gg
1:17:49 GGWP
1:17:49 ナイスゥ！
1:17:50 重複しないのか･･･
1:17:50 NAISUU
1:17:52 gg
1:17:53 ggwp
1:17:53 gg
1:17:55 ナイスゥ！
1:17:55 放物線描いてる敵に当てるのうまい
1:17:56 ｇｇ
1:17:57 ggwp
1:18:00 ggwp
1:18:11 gg
1:18:13 GGWP
1:18:28 珍しくチャーライ見なかった
1:18:48 こんはる～
1:18:55 実感わかなかったけどシールド内やっぱり回復早いの？
1:18:56 チャーライいないとストレス減るね
1:19:02 何だこのライダーみたいなコースティック
1:19:24 最終安置で結構残ってる武器種変わってるイメージある
1:19:32 ちゃんぽん部隊
1:19:37 チャーライ以外のスナならまだ許せるわ
1:19:38 ケリンさん！？
1:19:56 やべやべやべ
1:20:03 バッジ三つだから倒す時も三人で殴りにかかるのがセオリーなのか。
1:20:24 さっきみた
1:20:24 デジャブ
1:20:29 悲しいなぁ
1:20:29 再放送
1:20:30 かわいそうに･･･
1:20:32 再放送か
1:21:18 あっ
1:21:57 別部隊だっていうようになったし
1:21:57 ライトニング✡タカシ
1:22:02 部隊数なんとなく分かるのありがたい
1:22:10 別パの報告本と助かる
1:22:18 プレイヤーが知り得ないこと言ってくれるのか いいなあ
1:22:37 ライフラ回収無理ぽ
1:23:20 これはきついね
1:23:34 野良してたら開幕目の前に4人ジブ居て草生えた
1:23:54 ないすぅ！
1:23:58 ナイス
1:24:01 ひえええええ
1:24:04 ナイスゥ
1:24:05 きがぬけなーい
1:24:06 ないすぅ
1:24:15 ナイス
1:24:17 物資回収する時間が…
1:24:18 報酬が無い
1:24:28 ブラック戦場…
1:24:39 何の成果も得られませんでした！！！！
1:25:32 かなしみ
1:25:44 これはひどいｗ
1:25:47 見せもんじゃねぇそ！
1:25:54 僕を見ないで
1:25:57 見世物とかした渋谷ハル
1:26:04 クリプトって覗き見しやすいのか
1:26:28 是が非でも漁夫りたい
1:26:51 新マップ漁夫きすぎて辛い
1:26:59 ないすぅ
1:27:13 青ベスが今はあったけぇ
1:27:28 コースティック最悪武器なくても場所取れるの強いねぇ
1:27:45 ないすぅ！
1:27:45 ナイスゥ
1:27:47 ありますねぇ！
1:27:47 ないすぅ！
1:27:49 おいしい
1:27:51 いいガス
1:27:52 大逆転ある
1:27:53 良い毒
1:27:53 うまうま
1:27:55 見事なキルだ
1:27:57 良いゾ～コレ
1:28:00 ナイスゥ！
1:28:01 見事なキルだ！
1:28:04 おいしすぎる
1:28:11 ありますねぇ！
1:28:15 箱がいっぱい
1:28:25 ダブル99ｗｗ
1:28:29 セレクトプラウラ
1:29:11 R9999
1:29:19 こんはる～
1:29:25 1足したい
1:29:29 どっちも拡張マガジンいいの付いてるし
1:29:30 頭わるわる構成だなぁw
1:29:34 Rフォーナインだ
1:29:36 スモークの中に突撃装備
1:29:39 バンガ強そう
1:29:40 実際1本だけだと不安になったしありありのあり
1:29:53 近距離は最強
1:29:54 R10998.9（込）
1:30:36 3ベスよこせぇ！
1:30:58 多すぎんなぁ
1:31:18 ＼(^o^)／ｵﾜﾀ
1:31:18 ﾀｽｹﾃ…ﾀｽｹﾃ…
1:31:23 おC
1:31:25 gg
1:31:26 gg
1:31:28 gg
1:31:29 gg
1:31:30 gg
1:31:33 gg
1:31:37 gg
1:31:54 漁夫祭り
1:31:58 それはある
1:32:35 ショットガンの出番減った気がする
1:32:39 みんな身の安全が先だから強いレンジが伸びたらそうなるわ・・・
1:33:06 環境が使用率を下げている。世の常
1:33:07 SGの間合いに入れないんだよなぁ
1:33:14 バトロワの醍醐味の漁夫の利、、
1:33:16 屋内や遮蔽物顔出しはやっぱり強いと思
1:33:18 インファイト好きだもんね
1:33:18 こんちく
1:33:18 eva8
1:33:24 あれだけ暴れてたハマポくんいなくなって悲しい
1:33:29 ハルくんが近距離型だからね
1:34:05 チャージライフル持った陰キャたちが遠くからペちペちしてくるから、ほんとインファイトしにくい、、、
1:34:19 あっチャージライフルに慣れすぎた砂におすすめのセレクトハボックさんだ！
1:34:29 ないすぅ
1:34:34 ないすぅ
1:34:42 セレクトハボックさんは、、いい人でしたよ、、、
1:34:46 ないすぅでし！
1:34:51 ハボック好きだけど強いの？
1:35:06 こんにちは、渋ハル見てるか〜？
1:35:16 チャーライが
1:35:21 金玉！
1:35:24 こんはるー
1:35:26 こんはるー
1:35:40 玉健康状態ヨシ！
1:35:41 ハンマーポイント楽しくてすきモザンビークすき
1:35:53 カーゴボットって上撃てば一発で壊れるのか...
1:35:59 こんにちハーーーー
1:36:10 修正して欲しい、、チャーライ、、遠くからノータイムで届いてあの威力はせこい
1:36:12 早朝？のはつめさんとの金たま笑いましたw
1:36:20 話大きく変わるけど今週末台風直撃の恐れとか怖すぎ問題
1:36:22 渋ハルやりたがりだから金バッグ微妙よね
1:36:29 初期最強候補あった気がするスピファさんも。
1:36:34 ライフラ居たら金バック上げてしまうん
1:36:36 どんな修正来るかなぁ＞チャーライ
1:36:43 しかも今季最凶台風の予定だぞ
1:36:44 台風ヤダですね
1:36:54 家から出なくても電気止まりました
1:36:55 うそ、、でしょ？
1:37:08 F1日本、PJS、スプラ甲子園近畿、紅楼夢等々影響多すぎなんだよなぁ・・・
1:37:10 え、それは、、
1:37:12 この前の台風より強いのか
1:37:15 プラウラーなんならリコイル簡単になってもいいんだよな
1:37:26 コロッケを量産する作業に戻るんだ
1:37:35 プラウらにセレファ標準でつけて
1:37:44 頼むからもう千葉には来ないでくれ……
1:37:45 東方でござ
1:37:48 東方のオンリーだね
1:37:49 私は台風よ（バンガ並）
1:37:54 東方っぽいって言うか関西の東方即売会でござ
1:37:59 紅楼夢は大阪の東方オンリーだったか
1:38:01 金バックは上手い人優先で皆上手いならライフラ最優先次点でレイスジブバンガとかかな
1:38:07 アンビルレシーバーは強いの？あったらいいな程度？
1:38:10 プラウラーくん、完全に
1:38:22 千葉直撃は実家周りがまた死ぬ・・・
1:38:32 台風は災害のこと、これは低気圧よ
1:38:33 あぶね
1:38:38 増えるオクタン
1:38:39 道連れってか踏み台にされて99復帰したんだが
1:38:42 ナイスゥ
1:38:44 多分次直撃したら私は死ぬ(マジで)
1:38:55 一応現在のコースとしては九州からまたも当たる予定（19号さん）
1:39:28 屋根は吹っ飛ぶし電気は使えなくなるし床とか天井は腐るし……やめてくれぇ
1:39:30 こんはるー
1:39:43 クリプトくんの
1:39:49 67ダメは草
1:40:24 ！？
1:40:28 ないすはまぽ
1:40:31 金ヨロイうまー
1:40:31 ないすぅ
1:40:32 フラットラインくんに恐れおののきましたね
1:40:33 ナイス
1:40:37 ナイスゥ
1:40:48 パスファインダー後期型
1:40:49 HPは個人差あるから…
1:40:54 ハンマー2020つよいなーw
1:40:55 装備が光り輝き出したな・・・
1:40:56 ないすぅです！
1:41:17 カバーあちーち
1:41:29 カバーありがてぇ
1:41:32 もうここまで台風来るとなると慣れすぎて対策できてる沖縄型建築かもしくは豪雪用になってる北海道型建築が最強では？と感じてしまう
1:41:43 ついに、うっ血アーマーから金たま装備に
1:41:46 敵さん殺意高すぎ
1:41:49 カバーなかったらアウだった…
1:42:06 強いなと言いながら後打ちで追い払ってる
1:42:26 金ぴか装備
1:42:35 これヤバイな
1:42:38 守護天使してもろて
1:43:25 そうか金カバンあると蘇生間に合うようになるのか
1:43:26 こんにちわ
1:43:28 予想通り、
1:43:48 こりゃあピーキーくんか、、
1:44:11 斜め上から来てましたね
1:44:44 かっこいい
1:44:44 圧倒的脳筋
1:44:45 微妙に建物の形違うのあるよね
1:44:48 ナイスゥ
1:44:52 困惑するしぶある
1:44:53 ナイスゥ
1:44:53 強行突破
1:44:53 倒せばモーマンタイ
1:44:57 ないすぅ！！
1:44:57 さてあと1部隊
1:44:59 ナイスゥ
1:45:01 このPTつよつよやね
1:45:01 つよい
1:45:10 金アーマー二人とかつっよ
1:45:17 金玉を蹴りつける
1:45:22 傾斜はさっきのより急なのに氷の針状のとこは登れるという
1:45:26 これはかったろ
1:45:33 バッグも金だ
1:45:37 金ピカに光ってますねパーティが
1:45:39 さらに金バックを支援する強者
1:45:44 こんはるー
1:45:44 こんはる〜
1:45:47 こんはる～
1:45:53 盾出たら面白かった
1:45:54 こんはる〜金系統の能力どうなったの？
1:46:15 ハンマー2020が良い感じに刺さりそうな構成
1:46:40 味方の武器も見れるようになったら武器の種類とかが分かったばかりの初心者にとってはありがたいですね、、
1:46:53 かったな
1:47:02 ggwp
1:47:03 ナイスゥ！
1:47:05 ｇｇｗｐ
1:47:06 ないすぅ！！
1:47:07 ggwp
1:47:07 👏👏👏
1:47:08 ggwp
1:47:09 いい味方
1:47:09 GG
1:47:09 あぶねぇgg
1:47:10 gg
1:47:10 GG
1:47:12 gg
1:47:12 ﾅｲｽｩ!!
1:47:12 ggwp
1:47:13 ggwp!!
1:47:13 ｇｇ
1:47:20 ggwp
1:47:20 GG
1:47:20 ggwp
1:47:22 ggwp!
1:47:24 GGWP
1:47:25 gg
1:47:28 じーじー
1:47:29 ダメ出てるな
1:47:29 良いダメージ
1:47:32 3000惜しいｇｇ
1:47:32 ギリギリ
1:47:37 😱
1:47:42 やられたと思ったらちゃんぽんだった
1:47:55 こんハル
1:47:57 ただしアーカイブにはある
1:47:57 こんはる
1:47:59 録画忘れってマ？
1:48:15 こんはるです
1:48:20 高評価ポチポチ！
1:48:43 今やってたらフルカスディヴォ持ったジブに蹂躙された……
1:48:48 草
1:48:50 レイスは４０００ダメ狙う用に？
1:48:50 しつこいくらい言った方がいいとは聞く
1:48:57 はえー
1:48:58 あかんバレてまう！←
1:49:02 ち！、、登録してることバレましたか、、
1:49:05 ふぇありすさん9割登録してないとか言ってたねw
1:49:12 私はしてます！
1:49:13 流れ星でも流れたか
1:49:43 2.08万人という悲しみである＜ハルくん
1:50:03 エピセンの氷は大分登れるイメージ
1:50:12 んちゃ～
1:50:14 中遠距離戦が主体になったのに弱体化食らったオルタと
1:50:15 陽キャビーム
1:50:24 レイスの坊主スキン怖いんだけど
1:50:36 現在超害悪の陽キャビームくん
1:50:41 こんはる～
1:50:45 三つ編みの髪型スキン下さい
1:50:46 レイス、もっとかわいいスキンだして
1:50:47 チャージライフルが飛び交う様はライブハウスのよう
1:50:51 チャージライフル威力がどれだけ下がっても継続ダメがある時点で早々産廃にはならなさそう
1:51:15 そら実験体だからね。頭は剃られる
1:51:17 可哀想なチャーライくん
1:51:25 チャーライはステージ照明だった・・・？
1:51:53 99
1:52:02 旧マップちょくちょくやりたくなります
1:52:35 チャーライくんはスピファと同じ道を辿ってしまうのか...
1:52:54 最近追っかけっこ流行りなのかな？
1:52:55 お世話になっております。
1:53:22 ブロスフゥンダルすき
1:53:50 すっげ
1:53:50 新たな陰キャポジ
1:53:53 ランクマだと良さそうなポジ
1:53:59 お世話になっております。
1:54:01 👏👏👏
1:54:15 今あたってたよね？？？
1:54:21 今のナイスめっちゃライフライン
1:54:31 ぎりぎり
1:54:32 ナイスゥ
1:54:32 👏👏👏
1:54:33 こんはる〜
1:54:42 相変わらずエロい
1:55:24 逆だったかもしれねぇ...
1:55:26 初見です
1:56:18 遮蔽多ところと少ない所の差が凄いね
1:56:20 やはりスナイプ練習するしか
1:56:38 ニャ～(ФωФ)
1:57:12 何人いるんだｗ
1:57:24 最協決定戦以来に来ましたw
1:57:25 ハルさんが強いと思う武器は何ですか？
1:57:30 ないすぅ
1:57:56 しぶはるに轢かれましたこんはるー
1:58:06 名前見たらハルくんの部隊でした。やられたあと気付きましたｗｗ
1:58:34 陽キャビーム
1:58:57 ないすぅ！
1:58:57 ウィングマンがまた強くなりましたね
1:59:03 ハルさんのテヘペロは、天使👼
2:00:23 ケアパケ武器使う人は確実に減った感じする
2:00:30 難しいパターンリコイルなら練習できるからね
2:00:50 赤く見えるだけでアド
2:01:36 ないすぅ
2:01:38 ないすぅ
2:02:31 立て直しまにあうか
2:03:03 gg
2:03:06 gg
2:03:06 gg
2:03:07 gg
2:03:08 gg
2:03:16 gg
2:03:20 😿
2:03:20 ブラはウルトで敵見えてなくて草
2:03:32 gg
2:03:34 オルタ
2:04:05 三分の一は登録してないのか
2:04:17 すみません残りの
2:04:18 なるほどなー
2:04:26 開きは12.5%か
