�E�#VALUE!,,,
0,,,
52:36:00,0:00,52:36:00,
52:54:00,0:00,52:54:00,
53:14:00,0:00,53:14:00,
53:18:00,0:00,53:18:00,
53:23:00,0:00,53:23:00,
53:36:00,0:00,53:36:00,
53:49:00,0:00,53:49:00,
53:59:00,0:00,53:59:00,
54:36:00,0:00,54:36:00,
56:31:00,0:00,56:31:00,
56:45:00,0:00,56:45:00,
57:13:00,0:00,57:13:00,
57:27:00,0:00,57:27:00,
57:30:00,0:00,57:30:00,
57:32:00,0:00,57:32:00,
57:33:00,0:00,57:33:00,
57:35:00,0:00,57:35:00,
57:39:00,0:00,57:39:00,
57:39:00,,57:39:00,
57:48:00,,57:48:00,
57:52:00,,57:52:00,
57:55:00,,57:55:00,
58:22:00,,58:22:00,
58:24:00,,58:24:00,
58:25:00,,58:25:00,
58:26:00,,58:26:00,
58:28:00,,58:28:00,
58:30:00,,58:30:00,
58:32:00,,58:32:00,
58:32:00,,58:32:00,
58:33:00,,58:33:00,
58:35:00,,58:35:00,
58:37:00,,58:37:00,
58:52:00,,58:52:00,
59:18:00,,59:18:00,
59:54:00,,59:54:00,
1:00:03,,,
1:00:06,,,
1:00:06,,,
1:00:07,,,
1:00:10,,,
1:00:24,,,
1:00:26,,,
1:00:27,,,
1:00:31,,,
1:01:14,,,
1:01:17,,,
1:01:46,,,
1:01:47,0:42,,
1:01:48,0:43,,
1:01:49,0:43,,
1:01:49,0:43,,
1:01:51,0:44,,
1:01:52,0:44,,
1:01:54,0:45,,
1:01:55,0:46,,
1:01:56,0:46,,
1:01:57,0:46,,
1:02:01,0:48,,
1:02:01,0:48,,
1:02:06,0:50,,
1:02:16,0:54,,
1:02:16,0:54,,
1:03:12,1:16,,
1:04:13,1:41,,
1:04:34,1:49,,
1:04:35,1:50,,
1:04:37,1:50,,
1:04:46,1:54,,
1:05:20,2:08,,
1:05:27,2:10,,
1:05:35,2:14,,
1:05:35,2:14,,
1:05:44,2:17,,
1:06:06,2:26,,
1:06:07,2:26,,
1:06:12,2:28,,
1:06:34,2:37,,
1:06:36,2:38,,
1:06:51,2:44,,
1:07:15,2:54,,
1:07:39,3:03,,
1:07:51,3:08,,
1:08:08,3:15,,
1:08:19,3:19,,
1:08:23,3:21,,
1:08:26,3:22,,
1:08:42,3:28,,
1:08:54,3:33,,
1:09:01,3:36,,
1:09:07,3:38,,
1:09:26,3:46,,
1:09:28,3:47,,
1:09:53,3:57,,
1:10:05,4:02,,
1:10:09,4:03,,
1:10:19,4:07,,
1:10:20,4:08,,
1:10:28,4:11,,
1:10:50,4:20,,
1:11:00,4:24,,
1:11:05,4:26,,
1:11:09,4:27,,
1:11:10,4:28,,
1:11:26,4:34,,
1:11:29,4:35,,
1:11:31,4:36,,
1:11:34,4:37,,
1:11:39,4:39,,
1:11:41,4:40,,
1:11:43,4:41,,
1:11:50,4:44,,
1:11:55,4:46,,
1:11:59,4:47,,
1:12:01,,,
1:12:33,,,
1:12:39,,,
1:12:39,,,
1:13:04,,,
1:13:14,,,
1:13:56,,,
1:13:57,,,
1:14:02,,,
1:14:17,,,
1:14:31,,,
1:14:34,,,
1:15:08,,,
1:15:27,,,
1:15:30,,,
1:15:42,,,
1:15:47,,,
1:15:55,,,
1:15:58,,,
1:16:10,,,
1:16:12,,,
1:16:52,,,
1:16:55,,,
1:16:55,,,
1:16:58,,,
1:17:21,,,
1:17:23,,,
1:17:43,,,
1:17:45,,,
1:17:45,,,
1:17:46,,,
1:17:46,,,
1:17:48,,,
1:17:48,,,
1:17:48,,,
1:17:49,,,
1:17:49,,,
1:17:50,,,
1:17:50,,,
1:17:51,,,
1:17:52,,,
1:17:53,,,
1:17:53,,,
1:17:53,,,
1:17:55,,,
1:17:55,,,
1:17:56,,,
1:17:57,,,
1:18:00,,,
1:18:11,,,
1:18:13,,,
1:18:28,,,
1:18:48,,,
1:18:55,,,
1:18:56,,,
1:19:02,,,
1:19:24,,,
1:19:32,,,
1:19:37,,,
1:19:38,,,
1:19:56,,,
1:20:03,,,
1:20:24,,,
1:20:24,,,
1:20:29,,,
1:20:29,,,
1:20:30,,,
1:20:32,,,
1:21:18,,,
1:21:57,,,
1:21:57,,,
1:22:02,,,
1:22:10,,,
1:22:18,,,
1:22:37,,,
1:23:20,,,
1:23:34,,,
1:23:54,,,
1:23:58,,,
1:24:01,,,
1:24:04,,,
1:24:05,,,
1:24:06,,,
1:24:15,,,
1:24:17,,,
1:24:18,,,
1:24:28,,,
1:24:39,,,
1:25:32,,,
1:25:44,,,
1:25:47,,,
1:25:54,,,
1:25:57,,,
1:26:04,,,
1:26:28,,,
1:26:51,,,
1:26:59,,,
1:27:13,,,
1:27:28,,,
1:27:45,,,
1:27:45,,,
1:27:47,,,
1:27:47,,,
1:27:49,,,
1:27:51,,,
1:27:52,,,
1:27:53,,,
1:27:53,,,
1:27:53,,,
1:27:55,,,
1:27:57,,,
1:28:00,,,
1:28:01,,,
1:28:04,,,
1:28:11,,,
1:28:15,,,
1:28:25,,,
1:28:29,,,
1:29:11,,,
1:29:19,,,
1:29:25,,,
1:29:29,,,
1:29:30,,,
1:29:34,,,
1:29:36,,,
1:29:39,,,
1:29:40,,,
1:29:53,,,
1:29:54,,,
1:30:36,,,
1:30:58,,,
1:31:18,,,
1:31:18,,,
1:31:23,,,
1:31:25,,,
1:31:26,,,
1:31:28,,,
1:31:29,,,
1:31:30,,,
1:31:33,,,
1:31:37,,,
1:31:54,,,
1:31:58,,,
1:32:35,,,
1:32:39,,,
1:33:06,,,
1:33:07,,,
1:33:14,,,
1:33:16,,,
1:33:18,,,
1:33:18,,,
1:33:18,,,
1:33:24,,,
1:33:29,,,
1:34:05,,,
1:34:19,,,
1:34:29,,,
1:34:34,,,
1:34:35,,,
1:34:42,,,
1:34:46,,,
1:34:51,,,
1:35:06,,,
1:35:16,,,
1:35:21,,,
1:35:24,,,
1:35:26,,,
1:35:40,,,
1:35:41,,,
1:35:53,,,
1:35:59,,,
1:36:10,,,
1:36:12,,,
1:36:20,,,
1:36:22,,,
1:36:29,,,
1:36:34,,,
1:36:36,,,
1:36:43,,,
1:36:44,,,
1:36:54,,,
1:36:55,,,
1:37:08,,,
1:37:10,,,
1:37:12,,,
1:37:15,,,
1:37:26,,,
1:37:35,,,
1:37:44,,,
1:37:45,,,
1:37:48,,,
1:37:49,,,
1:37:54,,,
1:37:59,,,
1:38:01,,,
1:38:07,,,
1:38:10,,,
1:38:22,,,
1:38:32,,,
1:38:33,,,
1:38:38,,,
1:38:39,,,
1:38:42,,,
1:38:44,,,
1:38:55,,,
1:39:28,,,
1:39:30,,,
1:39:43,,,
1:39:49,,,
1:40:24,,,
1:40:28,,,
1:40:31,,,
1:40:31,,,
1:40:32,,,
1:40:32,,,
1:40:33,,,
1:40:37,,,
1:40:48,,,
1:40:49,,,
1:40:54,,,
1:40:55,,,
1:40:56,,,
1:41:17,,,
1:41:29,,,
1:41:32,,,
1:41:43,,,
1:41:46,,,
1:41:49,,,
1:42:06,,,
1:42:26,,,
1:42:35,,,
1:42:38,,,
1:43:25,,,
1:43:26,,,
1:43:28,,,
1:43:48,,,
1:44:11,,,
1:44:44,,,
1:44:44,,,
1:44:45,,,
1:44:48,,,
1:44:52,,,
1:44:53,,,
1:44:53,,,
1:44:53,,,
1:44:57,,,
1:44:57,,,
1:44:59,,,
1:45:01,,,
1:45:01,,,
1:45:10,,,
1:45:17,,,
1:45:22,,,
1:45:26,,,
1:45:33,,,
1:45:37,,,
1:45:39,,,
1:45:44,,,
1:45:44,,,
1:45:47,,,
1:45:53,,,
1:45:54,,,
1:46:15,,,
1:46:40,,,
1:46:53,,,
1:47:02,,,
1:47:03,,,
1:47:05,,,
1:47:05,,,
1:47:06,,,
1:47:07,,,
1:47:07,,,
1:47:07,,,
1:47:08,,,
1:47:09,,,
1:47:09,,,
1:47:09,,,
1:47:10,,,
1:47:10,,,
1:47:12,,,
1:47:12,,,
1:47:12,,,
1:47:13,,,
1:47:13,,,
1:47:14,,,
1:47:14,,,
1:47:20,,,
1:47:20,,,
1:47:20,,,
1:47:22,,,
1:47:24,,,
1:47:25,,,
1:47:28,,,
1:47:29,,,
1:47:29,,,
1:47:32,,,
1:47:32,,,
1:47:37,,,
1:47:42,,,
1:47:55,,,
1:47:57,,,
1:47:57,,,
1:47:59,,,
1:48:15,,,
1:48:20,,,
1:48:43,,,
1:48:48,,,
1:48:50,,,
1:48:50,,,
1:48:57,,,
1:48:58,,,
1:49:02,,,
1:49:05,,,
1:49:12,,,
1:49:13,,,
1:49:43,,,
1:50:03,,,
1:50:12,,,
1:50:14,,,
1:50:15,,,
1:50:24,,,
1:50:36,,,
1:50:41,,,
1:50:45,,,
1:50:46,,,
1:50:47,,,
1:50:51,,,
1:51:15,,,
1:51:17,,,
1:51:25,,,
1:51:53,,,
1:52:02,,,
1:52:35,,,
1:52:54,,,
1:52:55,,,
1:53:22,,,
1:53:50,,,
1:53:50,,,
1:53:53,,,
1:53:59,,,
1:54:01,,,
1:54:15,,,
1:54:21,,,
1:54:31,,,
1:54:32,,,
1:54:32,,,
1:54:33,,,
1:54:42,,,
1:55:24,,,
1:55:26,,,
1:56:18,,,
1:56:20,,,
1:56:38,,,
1:57:12,,,
1:57:24,,,
1:57:25,,,
1:57:30,,,
1:57:56,,,
1:58:06,,,
1:58:34,,,
1:58:57,,,
1:58:57,,,
1:59:03,,,
2:00:23,,,
2:00:30,,,
2:00:50,,,
2:01:36,,,
2:01:38,,,
2:02:31,,,
2:03:03,,,
2:03:06,,,
2:03:06,,,
2:03:07,,,
2:03:08,,,
2:03:16,,,
2:03:20,,,
2:03:20,,,
2:03:32,,,
2:03:34,,,
2:04:05,,,
2:04:17,,,
2:04:18,,,
2:04:26,,,
2:04:36,,,
2:04:37,,,
2:04:38,,,
2:04:39,,,
2:04:48,,,
2:04:57,,,
2:05:08,,,
2:05:09,,,
2:05:11,,,
2:05:14,,,
2:05:14,,,
2:05:16,,,
2:05:28,,,
2:05:39,,,
2:05:40,,,
2:05:46,,,
2:05:46,,,
2:05:54,,,
2:06:01,,,
2:06:03,,,
2:06:05,,,
2:06:05,,,
2:06:17,,,
2:06:22,,,
2:06:32,,,
2:06:38,,,
2:06:39,,,
2:06:48,,,
2:06:54,,,
2:06:55,,,
2:06:56,,,
2:07:06,,,
2:07:09,,,
2:07:12,,,
2:07:14,,,
2:07:16,,,
2:07:16,,,
2:07:17,,,
2:07:17,,,
2:07:35,,,
2:07:40,,,
2:07:42,,,
2:07:54,,,
2:08:10,,,
2:08:21,,,
2:08:35,,,
2:08:37,,,
2:08:50,,,
2:09:13,,,
2:09:16,,,
2:09:16,,,
2:09:22,,,
2:09:24,,,
2:09:48,,,
2:10:23,,,
2:10:36,,,
2:10:40,,,
2:10:41,,,
2:10:41,,,
2:10:45,,,
2:10:45,,,
2:10:47,,,
2:10:47,,,
2:10:49,,,
2:10:51,,,
2:10:52,,,
2:10:53,,,
2:10:53,,,
2:10:54,,,
2:10:55,,,
2:10:57,,,
2:11:01,,,
2:11:02,,,
2:11:03,,,
2:11:03,,,
2:11:11,,,
2:11:13,,,
2:11:13,,,
2:11:15,,,
2:11:17,,,
2:11:19,,,
2:11:22,,,
2:11:50,,,
2:11:54,,,
2:11:56,,,
2:12:14,,,
2:12:38,,,
2:12:45,,,
2:12:45,,,
2:12:55,,,
2:13:07,,,
2:13:17,,,
2:13:19,,,
2:13:26,,,
2:13:32,,,
2:13:32,,,
2:13:50,,,
2:13:50,,,
2:13:52,,,
2:13:54,,,
2:13:54,,,
2:13:55,,,
2:14:03,,,
2:14:10,,,
2:14:17,,,
2:14:25,,,
2:14:28,,,
2:14:37,,,
2:14:40,,,
2:14:43,,,
2:14:45,,,
2:14:46,,,
2:14:48,,,
2:14:54,,,
2:15:06,,,
2:15:09,,,
2:15:10,,,
2:15:27,,,
2:15:28,,,
2:15:28,,,
2:15:30,,,
2:15:31,,,
2:15:33,,,
2:15:33,,,
2:15:34,,,
2:15:40,,,
2:15:43,,,
2:15:44,,,
2:15:49,,,
2:15:49,,,
2:15:52,,,
2:16:28,,,
2:16:29,,,
2:16:44,,,
2:16:48,,,
2:16:49,,,
2:16:51,,,
2:16:52,,,
2:16:55,,,
2:16:57,,,
2:17:08,,,
2:17:08,,,
2:17:11,,,
2:17:22,,,
2:17:37,,,
2:17:45,,,
2:17:51,,,
2:17:51,,,
2:17:55,,,
2:18:01,,,
2:18:05,,,
2:18:09,,,
2:18:41,,,
2:18:50,,,
2:18:51,,,
2:18:53,,,
2:18:55,,,
2:18:56,,,
2:18:59,,,
2:19:01,,,
2:19:03,,,
2:19:06,,,
2:19:09,,,
2:19:29,,,
2:19:34,,,
2:19:38,,,
2:19:50,,,
2:19:51,,,
2:19:55,,,
2:19:56,,,
2:20:17,,,
2:20:45,,,
2:20:52,,,
2:20:54,,,
2:21:08,,,
2:21:16,,,
2:21:20,,,
2:21:33,,,
2:21:36,,,
2:21:44,,,
2:21:46,,,
2:22:10,,,
2:22:30,,,
2:22:30,,,
2:22:39,,,
2:23:03,,,
2:23:12,,,
2:23:24,,,
2:23:27,,,
2:23:30,,,
2:23:31,,,
2:23:34,,,
2:23:38,,,
2:23:39,,,
2:23:40,,,
2:23:41,,,
2:23:45,,,
2:23:52,,,
2:23:57,,,
2:23:58,,,
2:23:59,,,
2:24:27,,,
2:24:31,,,
2:24:38,,,
2:24:39,,,
2:24:45,,,
2:24:49,,,
2:24:55,,,
2:25:04,,,
2:25:28,,,
2:25:39,,,
2:25:53,,,
2:25:54,,,
2:25:56,,,
2:25:57,,,
2:26:01,,,
2:26:03,,,
2:26:05,,,
2:26:33,,,
2:26:35,,,
2:26:46,,,
2:26:49,,,
2:27:54,,,
2:27:55,,,
2:27:56,,,
2:27:58,,,
2:28:21,,,
2:28:23,,,
2:28:55,,,
2:29:00,,,
2:29:10,,,
2:29:30,,,
2:29:50,,,
2:30:02,,,
2:30:25,,,
2:30:35,,,
2:30:43,,,
2:30:46,,,
2:30:50,,,
2:30:53,,,
2:30:54,,,
2:31:04,,,
2:31:10,,,
2:31:11,,,
2:31:19,,,
2:31:40,,,
2:31:41,,,
2:31:41,,,
2:31:45,,,
2:32:03,,,
2:32:03,,,
2:32:05,,,
2:32:08,,,
2:32:15,,,
2:32:20,,,
2:32:20,,,
2:32:26,,,
2:32:27,,,
2:32:31,,,
2:32:34,,,
2:32:54,,,
2:33:04,,,
2:33:05,,,
2:33:19,,,
2:33:36,,,
2:34:08,,,
2:34:12,,,
2:34:34,,,
2:34:41,,,
2:34:51,,,
2:34:58,,,
2:35:07,,,
2:35:14,,,
2:35:20,,,
2:35:20,,,
2:35:34,,,
2:35:46,,,
2:35:57,,,
2:36:08,,,
2:36:14,,,
2:36:14,,,
2:36:15,,,
2:36:16,,,
2:36:20,,,
2:36:21,,,
2:36:37,,,
2:36:37,,,
2:36:54,,,
2:36:55,,,
2:37:04,,,
2:37:08,,,
2:37:09,,,
2:37:35,,,
2:37:43,,,
2:37:49,,,
2:38:02,,,
2:38:05,,2:38:05,
2:38:15,,2:38,
2:38:31,,15:24:24,
2:38:34,,,
2:38:37,,,
2:38:37,,,
2:38:39,,,
2:38:39,,,
2:38:41,,,
2:38:43,,,
2:38:45,,,
2:38:45,,,
2:38:45,,,
2:38:49,,,
2:38:55,,,
2:39:03,,,
2:39:03,,,
2:39:53,,,
2:39:56,,,
2:39:59,,,
2:40:05,,,
2:40:18,,,
2:40:45,,,
2:40:59,,,
2:41:17,,,
2:41:23,,,
2:41:24,,,
2:41:32,,,
2:41:41,,,
2:41:44,,,
2:42:02,,,
2:42:07,,,
2:42:12,,,
2:42:29,,,
2:42:33,,,
2:42:43,,,
2:43:07,,,
2:43:10,,,
2:43:11,,,
2:43:12,,,
2:43:13,,,
2:43:13,,,
2:43:14,,,
2:43:15,,,
2:43:17,,,
2:43:17,,,
2:43:33,,,
2:44:36,,,
2:44:46,,,
2:45:07,,,
2:45:08,,,
2:45:16,,,
2:45:17,,,
2:45:20,,,
2:45:23,,,
2:45:28,,,
2:45:30,,,
2:45:41,,,
2:45:53,,,
2:45:56,,,
2:45:58,,,
2:46:04,,,
2:46:20,,,
2:46:34,,,
2:46:36,,,
2:46:45,,,
2:46:46,,,
2:46:51,,,
2:47:43,,,
2:48:02,,,
2:48:05,,,
2:48:06,,,
2:48:08,,,
2:48:14,,,
2:48:48,,,
2:48:53,,,
2:48:58,,,
2:49:31,,,
2:49:40,,,
2:50:06,,,
2:50:19,,,
2:50:21,,,
2:50:23,,,
2:50:37,,,
2:50:48,,,
2:51:06,,,
2:51:10,,,
2:51:17,,,
2:51:19,,,
2:51:22,,,
2:52:08,,,
2:52:09,,,
2:52:10,,,
2:52:23,,,
2:52:32,,,
2:52:32,,,
2:52:58,,,
2:53:02,,,
2:53:07,,,
2:53:24,,,
2:53:31,,,
2:53:33,,,
2:53:34,,,
2:53:41,,,
2:53:46,,,
2:54:11,,,
2:54:12,,,
2:54:17,,,
2:54:29,,,
2:54:35,,,
2:54:37,,,
2:54:38,,,
2:54:44,,,
2:54:52,,,
2:54:58,,,
2:54:58,,,
2:55:10,,,
2:55:16,,,
2:55:40,,,
2:55:42,,,
2:55:42,,,
2:55:43,,,
2:55:45,,,
2:55:45,,,
2:55:46,,,
2:55:46,,,
2:55:50,,,
2:55:50,,,
2:55:54,,,
2:55:58,,,
2:55:58,,,
2:56:00,,,
2:57:14,,,
2:57:16,,,
2:57:26,,,
2:57:33,,,
2:57:50,,,
2:58:00,,,
2:58:07,,,
2:59:00,,,
2:59:14,,,
2:59:18,,,
2:59:25,,,
2:59:44,,,
3:00:48,,,
3:00:51,,,
3:01:06,,,
3:01:23,,,
3:01:36,,,
3:02:19,,,
3:02:32,,,
3:02:32,,,
3:03:01,,,
3:03:43,,,
3:03:44,,,
3:03:44,,,
3:04:07,,,
3:04:15,,,
3:04:28,,,
3:04:35,,,
3:04:42,,,
3:04:49,,,
3:04:57,,,
3:05:06,,,
3:05:15,,,
3:05:21,,,
3:05:24,,,
3:05:27,,,
3:05:30,,,
3:05:38,,,
3:05:43,,,
3:05:50,,,
3:05:50,,,
3:06:03,,,
3:06:03,,,
3:06:05,,,
3:06:08,,,
3:06:09,,,
3:06:10,,,
3:06:20,,,
3:06:34,,,
3:06:51,,,
3:06:51,,,
3:07:03,,,
3:07:19,,,
3:07:29,,,
3:07:37,,,
